Date,Time,Voltage AN Min,Voltage AN Avg,Voltage AN Max,Voltage BN Min,Voltage BN Avg,Voltage BN Max,Voltage CN Min,Voltage CN Avg,Voltage CN Max,Current A Min,Current A Avg,Current A Max,Current B Min,Current B Avg,Current B Max,Current C Min,Current C Avg,Current C Max,Current N Min,Current N Avg,Current N Max,Frequency Min,Frequency Avg,Frequency Max,Active Power AN Min,Active Power AN Avg,Active Power AN Max,Active Power BN Min,Active Power BN Avg,Active Power BN Max,Active Power CN Min,Active Power CN Avg,Active Power CN Max,Active Power Total Min,Active Power Total Avg,Active Power Total Max,VA Full Classic AN Min,VA Full Classic AN Avg,VA Full Classic AN Max,VA Full Classic BN Min,VA Full Classic BN Avg,VA Full Classic BN Max,VA Full Classic CN Min,VA Full Classic CN Avg,VA Full Classic CN Max,VA Full Classic Total Min,VA Full Classic Total Avg,VA Full Classic Total Max,VAR Classic AN Min,VAR Classic AN Avg,VAR Classic AN Max,VAR Classic BN Min,VAR Classic BN Avg,VAR Classic BN Max,VAR Classic CN Min,VAR Classic CN Avg,VAR Classic CN Max,VAR Classic Total Min,VAR Classic Total Avg,VAR Classic Total Max,PF Classic AN Min,PF Classic AN Avg,PF Classic AN Max,PF Classic BN Min,PF Classic BN Avg,PF Classic BN Max,PF Classic CN Min,PF Classic CN Avg,PF Classic CN Max,PF Classic Total Min,PF Classic Total Avg,PF Classic Total Max,Cos Phi Classic AN Min,Cos Phi Classic AN Avg,Cos Phi Classic AN Max,Cos Phi Classic BN Min,Cos Phi Classic BN Avg,Cos Phi Classic BN Max,Cos Phi Classic CN Min,Cos Phi Classic CN Avg,Cos Phi Classic CN Max,Cos Phi Classic Total Min,Cos Phi Classic Total Avg,Cos Phi Classic Total Max,Distortion Power AN Min,Distortion Power AN Avg,Distortion Power AN Max,Distortion Power BN Min,Distortion Power BN Avg,Distortion Power BN Max,Distortion Power CN Min,Distortion Power CN Avg,Distortion Power CN Max,Distortion Power Total Min,Distortion Power Total Avg,Distortion Power Total Max,Active Energy AN Min,Active Energy AN Avg,Active Energy AN Max,Active Energy BN Min,Active Energy BN Avg,Active Energy BN Max,Active Energy CN Min,Active Energy CN Avg,Active Energy CN Max,Active Energy Total Min,Active Energy Total Avg,Active Energy Total Max,Reactive Energy AN Min,Reactive Energy AN Avg,Reactive Energy AN Max,Reactive Energy BN Min,Reactive Energy BN Avg,Reactive Energy BN Max,Reactive Energy CN Min,Reactive Energy CN Avg,Reactive Energy CN Max,Reactive Energy Total Min,Reactive Energy Total Avg,Reactive Energy Total Max,THD V AN Min,THD V AN Avg,THD V AN Max,THD V BN Min,THD V BN Avg,THD V BN Max,THD V CN Min,THD V CN Avg,THD V CN Max,THD A A Min,THD A A Avg,THD A A Max,THD A B Min,THD A B Avg,THD A B Max,THD A C Min,THD A C Avg,THD A C Max,THD A N Min,THD A N Avg,THD A N Max
30/12/2019,03:43.0,279.707,282.288,283.138,279.927,282.493,283.516,279.487,282.068,283.075,82.773,98.318,240.136,82.773,94.364,222.409,82.5,96.273,224.727,0,0,0,59.94,59.97,60.03,19150.773,23192.455,42192.137,18999.682,22134.818,37810.5,18810.818,23041.363,41474.453,56961.273,68368.641,121477.094,23381.318,27762.955,67273.227,23419.092,26667.545,62362.773,23268,27158.592,62816.047,70068.406,81589.094,192452.047,13220.454,14844.682,52201.91,13447.091,14466.954,50275.5,11142.954,13787.046,49671.137,37810.5,43098.68,152148.547,0.599,0.835,0.874,0.588,0.83,0.858,0.584,0.847,0.926,0.59,0.837,0.886,0.599,0.842,0.863,0.589,0.837,0.863,0.61,0.854,0.917,0.599,0.844,0.881,0,3097.364,24778.908,0,3135.136,26592,0,3210.682,26327.592,0,9443.182,77698.5,1578440.375,1578440.375,1578440.375,1507255.25,1507255.25,1507255.25,1557999,1557999,1557999,4643694.5,4643694.5,4643694.5,1049356.125,1049356.125,1049356.125,1034012.688,1034012.688,1034012.688,983891.125,983891.125,983891.125,3067260,3067260,3067260,2.6,2.7,2.9,2.6,2.7,2.8,2.7,2.7,2.9,5,12.9,19.2,5.5,13.3,18.9,5.7,13.3,19.1,99.9,99.9,99.9
30/12/2019,18:43.0,278.952,281.564,282.225,279.329,281.753,282.32,279.109,281.297,281.879,78.818,94.909,241.091,78.818,91.5,224.727,78.273,93.136,225.136,0,0,0,59.95,59.98,60.03,17753.182,22210.363,42947.59,17677.637,21266.045,38263.773,17602.092,22059.273,42041.047,53032.91,65535.68,123252.406,22172.592,26743.092,67273.227,22210.363,25798.773,62778.273,22021.5,26176.5,62853.816,66404.453,78718.367,192905.313,13107.137,14618.046,51899.727,13258.228,14278.091,50086.637,11029.637,13673.728,47782.5,37395,42569.863,149768.859,0.609,0.831,0.856,0.587,0.825,0.852,0.597,0.84,0.921,0.598,0.832,0.876,0.608,0.836,0.864,0.588,0.83,0.865,0.599,0.845,0.918,0.598,0.837,0.882,0,2455.227,8763.272,0,2379.682,7932.273,0,2493,8272.228,0,7327.909,24967.773,1583997.75,1583997.75,1583997.75,1512577.875,1512577.875,1512577.875,1563516.375,1563516.375,1563516.375,4660092,4660092,4660092,1053009.875,1053009.875,1053009.875,1037589.938,1037589.938,1037589.938,987313.875,987313.875,987313.875,3077913.75,3077913.75,3077913.75,2.5,2.6,2.8,2.5,2.7,2.8,2.6,2.7,2.9,3.7,11.4,18.2,3,11.7,18.6,3.1,11.6,18.3,99.9,99.9,99.9
30/12/2019,33:43.0,279.015,281.391,281.848,279.14,281.564,282.036,278.889,281.124,281.722,77.045,92.455,218.727,77.045,87.682,216.818,77.182,90.136,219.136,0,0,0,59.96,59.98,60.03,17299.908,21417.137,36866.184,17299.908,20208.408,36526.227,17148.818,21341.592,36828.41,51748.633,62967.137,110220.82,21643.773,26025.408,61040.727,21643.773,24703.363,60511.91,21681.545,25345.5,61154.047,64969.094,76074.273,182706.688,12956.046,14466.954,49633.363,13069.363,13938.137,50351.047,10840.772,13182.682,48689.047,36866.18,41587.773,148673.453,0.589,0.823,0.842,0.573,0.818,0.841,0.591,0.841,0.914,0.584,0.827,0.866,0.591,0.829,0.845,0.572,0.824,0.842,0.59,0.846,0.915,0.584,0.833,0.867,0,2455.227,11898.409,0,2341.909,11520.682,0,2493,12578.318,0,7290.137,35997.41,1589358.875,1589358.875,1589358.875,1517633.375,1517633.375,1517633.375,1568856.75,1568856.75,1568856.75,4675849,4675849,4675849,1056632.375,1056632.375,1056632.375,1041074.375,1041074.375,1041074.375,990614.125,990614.125,990614.125,3088321,3088321,3088321,2.5,2.6,2.8,2.5,2.6,2.8,2.6,2.7,2.8,2.9,11.3,15.5,3,11.6,15.3,2.5,11.6,15.6,99.9,99.9,99.9
30/12/2019,48:43.0,278.7,281.061,281.564,278.889,281.234,281.753,278.448,280.84,281.344,76.773,92.182,216.955,76.636,87.818,215.318,76.636,90.136,223.091,0,0,0,59.96,59.98,60.03,17224.363,21266.045,36412.91,17186.592,20170.637,35921.863,16997.727,21266.045,36601.773,51408.68,62702.727,108936.547,21606,25912.092,60474.137,21606,24665.592,60058.637,21530.455,25307.727,62136.137,64742.453,75885.406,182668.906,12918.272,14504.728,48953.453,13107.137,13975.909,49406.727,10916.318,13333.772,48991.227,36941.727,41814.41,147351.406,0.584,0.821,0.843,0.578,0.818,0.861,0.589,0.838,0.911,0.584,0.826,0.872,0.585,0.826,0.852,0.575,0.823,0.848,0.593,0.843,0.911,0.584,0.831,0.87,0,2341.909,8158.909,0,2228.591,8121.136,0,2417.455,10991.863,0,6987.955,27271.908,1594682.625,1594682.625,1594682.625,1522682.5,1522682.5,1522682.5,1574174.875,1574174.875,1574174.875,4691540,4691540,4691540,1060264.125,1060264.125,1060264.125,1044571.313,1044571.313,1044571.313,993953.125,993953.125,993953.125,3098788.5,3098788.5,3098788.5,2.5,2.6,2.8,2.5,2.6,2.8,2.5,2.6,2.8,2.8,11.3,17.8,3,11.4,17.2,2.5,11.5,17.7,99.9,99.9,99.9
30/12/2019,03:43.0,278.542,281.013,281.47,278.668,281.155,281.659,278.385,280.762,281.155,75.136,89.864,218.864,75.682,85.636,219.136,77.318,88.227,214.636,0,0,0,59.95,59.98,60.02,16846.637,20586.137,36488.453,16771.092,19566.273,35506.363,16922.182,20623.908,35204.184,50539.91,60776.32,107199,21114.955,25269.955,60965.184,21266.045,24099,61078.5,21719.318,24778.908,59756.453,64100.32,74147.859,181800.141,12842.728,14315.863,49029,12842.728,13749.272,49822.227,10727.454,13220.454,48462.41,36412.91,41285.59,147313.641,0.572,0.815,0.856,0.55,0.813,0.837,0.567,0.832,0.918,0.563,0.82,0.87,0.573,0.821,0.839,0.55,0.819,0.839,0.568,0.838,0.912,0.564,0.826,0.863,0,2530.773,13711.5,0,2455.227,14618.046,0,2530.773,12389.454,0,7516.772,40719,1599835.375,1599835.375,1599835.375,1527580.625,1527580.625,1527580.625,1579337.75,1579337.75,1579337.75,4706754,4706754,4706754,1063850.75,1063850.75,1063850.75,1048015.063,1048015.063,1048015.063,997261.063,997261.063,997261.063,3109127,3109127,3109127,2.5,2.6,2.8,2.6,2.6,2.8,2.6,2.6,2.8,2.5,11.8,16.6,2.3,12,15.5,2.4,12,15.9,99.9,99.9,99.9
30/12/2019,18:43.0,278.542,281.753,283.516,278.731,281.91,283.642,278.354,281.533,283.233,75.545,90.409,216.682,76.227,86.455,213.818,75.682,88.5,220.091,0,0,0,59.95,59.97,60.02,16884.408,20888.318,34486.5,16922.182,19830.682,35204.184,16733.318,20775,35733,50539.906,61494,105423.688,21228.273,25496.592,60323.047,21417.137,24363.408,60058.637,21190.5,24892.227,61267.363,63835.91,74752.227,181649.047,12767.182,14315.863,49520.047,12993.818,13900.363,50199.953,11067.409,13258.228,48915.684,36828.41,41474.453,148635.688,0.545,0.819,0.849,0.538,0.814,0.842,0.524,0.833,0.915,0.536,0.822,0.869,0.569,0.825,0.85,0.547,0.819,0.848,0.561,0.839,0.916,0.559,0.828,0.871,0,2568.545,28027.363,0,2455.227,26818.637,0,2644.091,26743.092,0,7667.863,81589.094,1605059.375,1605059.375,1605059.375,1532542.125,1532542.125,1532542.125,1584534.875,1584534.875,1584534.875,4722136.5,4722136.5,4722136.5,1067432.625,1067432.625,1067432.625,1051491,1051491,1051491,1000576.25,1000576.25,1000576.25,3119500,3119500,3119500,2.5,2.6,2.7,2.5,2.6,2.7,2.5,2.6,2.8,1.7,11.9,17.9,1.4,12,18.2,1.3,12.2,18.1,99.9,99.9,99.9
30/12/2019,33:43.0,280.683,283.044,283.421,280.809,283.201,283.673,280.557,282.855,283.484,80.045,96.136,223.636,81,93,223.636,80.727,94.909,224.045,0,0,0,59.94,59.97,60.01,18282,22474.773,38641.5,18433.092,21719.318,37810.5,18206.455,22474.773,37886.047,54921.547,66668.867,114338.047,22663.637,27234.137,62816.047,22928.045,26365.363,62816.047,22814.727,26856.408,62853.816,68406.406,80455.906,188485.906,13333.772,14882.454,49784.453,13409.318,14504.728,50766.547,11596.228,14089.228,50048.863,38339.32,43476.41,150599.859,0.565,0.826,0.85,0.557,0.824,0.85,0.552,0.836,0.91,0.558,0.829,0.87,0.59,0.834,0.855,0.588,0.832,0.855,0.597,0.844,0.913,0.592,0.837,0.874,0,3324,30898.092,0,3248.455,30784.773,0,3437.318,29613.818,0,10009.772,91296.688,1610684.875,1610684.875,1610684.875,1537974.75,1537974.75,1537974.75,1590159.875,1590159.875,1590159.875,4738819.5,4738819.5,4738819.5,1071158.75,1071158.75,1071158.75,1055119.25,1055119.25,1055119.25,1004102.5,1004102.5,1004102.5,3130380.5,3130380.5,3130380.5,2.5,2.6,2.8,2.5,2.6,2.8,2.6,2.7,2.8,5.7,13.8,19.6,5.5,13.7,19.1,5.9,14.2,19.7,99.9,99.9,99.9
30/12/2019,48:43.0,280.714,282.965,283.453,280.746,283.091,283.547,280.557,282.713,283.17,81.136,95.045,220.636,80.182,91.636,218.182,81,93.273,215.182,0,0,0,59.95,59.98,60.02,18546.408,22285.908,37659.41,18319.773,21341.592,36488.453,18319.773,22134.818,36601.773,55185.953,65762.32,110749.641,23003.592,26894.182,61909.5,22701.408,25949.863,61267.363,22890.273,26365.363,60360.816,68595.273,79209.406,183537.688,13258.228,14655.818,49029,13371.546,14315.863,49444.5,11256.272,13749.272,48084.684,37886.047,42720.953,146558.188,0.606,0.828,0.852,0.586,0.823,0.841,0.603,0.837,0.912,0.598,0.829,0.868,0.608,0.835,0.856,0.588,0.83,0.852,0.604,0.845,0.913,0.6,0.837,0.874,0,3248.455,8763.272,0,3210.682,8989.909,0,3324,9216.546,0,9783.137,26969.727,1616257.5,1616257.5,1616257.5,1543317.125,1543317.125,1543317.125,1595698.5,1595698.5,1595698.5,4755273,4755273,4755273,1074828.25,1074828.25,1074828.25,1058705.125,1058705.125,1058705.125,1007547.063,1007547.063,1007547.063,3141080.5,3141080.5,3141080.5,2.5,2.6,2.8,2.5,2.6,2.8,2.6,2.7,2.8,5.6,13.6,19.6,5.5,13.7,19.3,5.9,14,19.7,99.9,99.9,99.9
30/12/2019,03:43.0,280.462,282.839,283.327,280.651,283.012,283.516,280.179,282.603,283.17,80.864,95.455,223.773,81.136,91.636,222.545,80.727,93.273,220.091,0,0,0,59.96,59.99,60.03,18433.092,22399.227,38414.863,18470.863,21341.592,37319.453,18206.455,22210.363,37508.316,55110.41,65951.18,113242.633,22852.5,27007.5,62778.273,22965.818,25912.092,62438.316,22776.955,26365.363,61682.863,68595.273,79284.953,186899.453,13258.228,14655.818,49822.227,13447.091,14315.863,50577.684,11294.046,13635.954,50086.637,37999.363,42607.637,150486.547,0.591,0.829,0.861,0.584,0.823,0.842,0.598,0.84,0.921,0.591,0.831,0.875,0.59,0.836,0.854,0.585,0.831,0.847,0.599,0.849,0.917,0.591,0.839,0.873,0,3361.773,8914.363,0,3324,9518.728,0,3437.318,9405.409,0,10123.091,27838.5,1621858.125,1621858.125,1621858.125,1548654.375,1548654.375,1548654.375,1601253.125,1601253.125,1601253.125,4771765.5,4771765.5,4771765.5,1078496.125,1078496.125,1078496.125,1062285.125,1062285.125,1062285.125,1010958.438,1010958.438,1010958.438,3151739.75,3151739.75,3151739.75,2.5,2.6,2.7,2.5,2.6,2.8,2.6,2.7,2.8,5.8,14.1,18.7,5.9,14.3,18,6,14.5,19,99.9,99.9,99.9
30/12/2019,18:43.0,278.668,281.36,283.107,278.731,281.438,283.17,278.291,281.013,282.729,80.182,96.682,221.864,80.591,93.273,222.136,79.364,94.5,220.773,0,0,0,59.95,59.98,60.03,18244.227,22512.545,37659.41,18093.137,21530.455,36828.41,17904.273,22248.137,36790.637,54241.637,66291.141,111278.453,22474.773,27234.137,61833.953,22663.637,26252.045,61909.5,22248.137,26554.227,61418.453,67386.547,80040.406,185161.906,12918.272,14806.909,49066.773,13333.772,14580.272,50199.953,11369.591,13900.363,48953.453,37621.637,43287.547,148220.188,0.591,0.828,0.855,0.569,0.821,0.845,0.566,0.837,0.914,0.575,0.829,0.871,0.593,0.835,0.852,0.569,0.828,0.852,0.586,0.845,0.911,0.583,0.836,0.872,0,3361.773,28027.363,0,3324,26214.273,0,3286.227,27989.592,0,9972,82231.227,1627493.375,1627493.375,1627493.375,1554043.375,1554043.375,1554043.375,1606819.625,1606819.625,1606819.625,4788356.5,4788356.5,4788356.5,1082203.875,1082203.875,1082203.875,1065935.125,1065935.125,1065935.125,1014441.563,1014441.563,1014441.563,3162580.5,3162580.5,3162580.5,2.5,2.6,2.7,2.5,2.6,2.8,2.5,2.6,2.8,3.7,13.8,17.9,3.5,13.9,17.4,3.6,13.9,18.1,99.9,99.9,99.9
30/12/2019,33:43.0,278.542,280.887,281.344,278.605,280.95,281.407,278.322,280.557,280.935,79.909,94.364,220.091,78.818,90,217.227,80.182,92.045,217.636,0,0,0,59.96,59.98,60.03,18206.455,21908.182,36639.547,17677.637,20775,36412.91,17904.273,21757.092,36903.953,53788.367,64440.273,109956.406,22474.773,26478.682,61305.137,22134.818,25269.955,60511.91,22512.545,25836.545,60587.453,67122.141,77585.18,182404.5,13031.591,14391.409,48840.137,12993.818,13900.363,49331.184,10840.772,13258.228,48726.816,36866.18,41550,146898.141,0.592,0.827,0.848,0.579,0.821,0.841,0.591,0.841,0.913,0.587,0.83,0.867,0.593,0.836,0.862,0.579,0.831,0.856,0.595,0.851,0.919,0.589,0.839,0.879,0,3626.182,13673.728,0,3550.636,14542.5,0,3550.636,12049.5,0,10727.455,40265.727,1632973,1632973,1632973,1559239.5,1559239.5,1559239.5,1612266.125,1612266.125,1612266.125,4804478.5,4804478.5,4804478.5,1085804.5,1085804.5,1085804.5,1069419.125,1069419.125,1069419.125,1017756.813,1017756.813,1017756.813,3172980.5,3172980.5,3172980.5,2.4,2.6,2.7,2.5,2.6,2.7,2.5,2.6,2.8,6,15,21.6,6,15.2,21.2,6.2,15.2,21.9,99.9,99.9,99.9
30/12/2019,48:43.0,278.92,281.265,281.91,278.857,281.297,281.879,278.7,280.919,281.501,86.727,95.318,235.773,79.5,90.682,220.091,86.182,93.273,217.909,0,0,0,59.94,59.97,60.01,19981.773,22134.818,41361.137,17979.818,21001.637,36866.184,19868.455,22097.045,40832.316,57830.047,65233.5,119059.641,24363.408,26818.637,65800.094,22399.227,25534.363,61342.91,24174.545,26214.273,60814.09,70937.18,78567.273,187957.094,13144.909,14655.818,50993.184,13107.137,14051.454,49482.273,10916.318,13447.091,47744.727,37168.363,42154.363,148220.188,0.609,0.825,0.851,0.587,0.822,0.845,0.607,0.842,0.914,0.601,0.83,0.87,0.612,0.834,0.852,0.589,0.831,0.85,0.609,0.851,0.918,0.603,0.839,0.873,0,3512.864,7781.182,0,3475.091,7630.091,0,3437.318,7743.409,0,10425.272,23154.682,1638509.625,1638509.625,1638509.625,1564489.5,1564489.5,1564489.5,1617795.25,1617795.25,1617795.25,4820794.5,4820794.5,4820794.5,1089472.25,1089472.25,1089472.25,1072936.625,1072936.625,1072936.625,1021120.75,1021120.75,1021120.75,3183529.5,3183529.5,3183529.5,2.5,2.5,2.7,2.5,2.6,2.7,2.5,2.6,2.8,5.9,14.6,19.3,5.4,14.9,18.7,5.6,14.7,19.1,99.9,99.9,99.9
30/12/2019,03:43.0,278.857,281.58,282.257,279.015,281.596,282.225,278.857,281.249,281.879,81.136,96.136,241.091,81.409,92.591,223.091,80.455,94.364,223.227,0,0,0,59.95,59.97,60.03,18470.863,22437,41701.09,18395.318,21530.455,36450.684,18206.455,22323.682,40945.637,55072.637,66291.141,119097.406,22852.5,27045.273,67235.453,22928.045,26063.182,62249.453,22625.863,26516.455,62287.227,68406.406,79624.906,191772.125,13258.228,14618.046,52428.547,13409.318,14278.091,50426.59,11445.137,13711.5,49293.41,38112.684,42607.637,152148.547,0.584,0.829,0.847,0.582,0.825,0.85,0.596,0.839,0.91,0.587,0.831,0.869,0.586,0.838,0.862,0.584,0.833,0.857,0.596,0.848,0.916,0.589,0.84,0.878,0,3588.409,24099,0,3475.091,22437,0,3550.636,21681.545,0,10614.137,68217.547,1644121.875,1644121.875,1644121.875,1569871.75,1569871.75,1569871.75,1623377.125,1623377.125,1623377.125,4837371,4837371,4837371,1093133,1093133,1093133,1076505.625,1076505.625,1076505.625,1024556.375,1024556.375,1024556.375,3194195,3194195,3194195,2.4,2.5,2.7,2.4,2.5,2.7,2.4,2.6,2.7,5.2,14.6,21.2,5.1,14.5,20.9,5,14.6,21.1,99.9,99.9,99.9
30/12/2019,18:43.0,279.55,281.942,282.414,279.644,282.021,282.414,279.455,281.706,282.162,79.909,96.818,239.182,80.591,92.318,220.773,80.455,94.636,227.318,0,0,0,59.96,59.98,60.03,18244.227,22588.092,40454.59,18319.773,21454.908,37243.91,18017.592,22512.545,42267.684,54581.594,66555.547,119966.188,22550.318,27271.908,66895.5,22739.182,26025.408,61758.41,22663.637,26667.545,63571.5,67953.141,79964.859,192225.406,13144.909,14806.909,52164.137,13409.318,14278.091,50237.727,11218.5,13635.954,48613.5,37772.727,42720.953,151015.359,0.597,0.828,0.865,0.579,0.824,0.847,0.576,0.842,0.923,0.584,0.831,0.878,0.602,0.836,0.859,0.58,0.833,0.858,0.597,0.851,0.922,0.593,0.84,0.88,0,3626.182,28216.227,0,3512.864,26554.227,0,3588.409,27196.363,0,10727.455,81966.813,1649771.375,1649771.375,1649771.375,1575238.375,1575238.375,1575238.375,1629009.5,1629009.5,1629009.5,4854019,4854019,4854019,1096837.875,1096837.875,1096837.875,1080078.125,1080078.125,1080078.125,1027969.188,1027969.188,1027969.188,3204885.25,3204885.25,3204885.25,2.4,2.4,2.6,2.4,2.5,2.7,2.4,2.5,2.7,5.6,14.7,20.6,5.7,14.8,20.1,6,14.9,20.6,99.9,99.9,99.9
30/12/2019,33:43.0,279.361,281.895,282.383,279.55,281.926,282.383,279.455,281.659,282.194,80.182,96.545,236.591,80.318,92.318,217.773,80.318,94.636,221.864,0,0,0,59.98,60,60.04,18130.908,22550.318,41587.773,18130.908,21454.908,37961.59,18093.137,22474.773,40832.316,54354.953,66480,120381.68,22625.863,27234.137,66102.273,22663.637,26025.408,60851.863,22625.863,26629.773,61985.047,67915.359,79889.32,188939.188,13069.363,14769.137,51484.227,13371.546,14240.318,49255.637,11067.409,13635.954,49368.953,37508.32,42645.41,150108.813,0.587,0.828,0.859,0.547,0.824,0.847,0.614,0.842,0.923,0.583,0.831,0.876,0.602,0.836,0.86,0.588,0.833,0.855,0.613,0.851,0.917,0.601,0.84,0.877,0,3626.182,32409,0,3550.636,30482.592,0,3588.409,28782.818,0,10765.228,91674.406,1655409,1655409,1655409,1580604.75,1580604.75,1580604.75,1634633.75,1634633.75,1634633.75,4870647.5,4870647.5,4870647.5,1100532.625,1100532.625,1100532.625,1083643.25,1083643.25,1083643.25,1031385.188,1031385.188,1031385.188,3215561,3215561,3215561,2.4,2.4,2.6,2.4,2.5,2.7,2.4,2.5,2.7,5.3,14.8,21.3,5.8,14.8,20.8,5.9,15,21.2,99.9,99.9,99.9
30/12/2019,48:43.0,279.77,282.241,282.792,279.676,282.272,282.76,279.676,282.005,282.446,78.136,95.045,223.636,78.682,92.045,223.5,79.636,93.955,219.409,0,0,0,59.97,60,60.05,17564.318,22172.592,37923.816,17866.5,21417.137,37168.363,17828.727,22172.592,36752.863,53259.547,65762.32,111845.047,22097.045,26856.408,62551.637,22210.363,25949.863,62513.863,22474.773,26516.455,61342.91,66782.18,79322.727,186408.406,13220.454,14618.046,49482.273,13069.363,14202.546,50313.273,11596.228,13862.591,49029,37886.047,42683.184,148824.547,0.605,0.825,0.842,0.586,0.824,0.863,0.596,0.835,0.907,0.596,0.828,0.871,0.608,0.834,0.853,0.589,0.833,0.855,0.598,0.844,0.914,0.598,0.837,0.874,0,3663.955,8914.363,0,3512.864,8121.136,0,3663.955,8045.591,0,10840.772,25081.09,1660954.25,1660954.25,1660954.25,1585961.25,1585961.25,1585961.25,1640183.375,1640183.375,1640183.375,4887099,4887099,4887099,1104194.25,1104194.25,1104194.25,1087200.375,1087200.375,1087200.375,1034852.563,1034852.563,1034852.563,3226247.25,3226247.25,3226247.25,2.4,2.4,2.6,2.4,2.5,2.6,2.4,2.5,2.7,6.2,15.1,20,6.1,14.9,19.7,6.3,15.1,20,99.9,99.9,99.9
30/12/2019,03:43.0,279.392,282.131,282.729,279.329,282.147,282.76,279.203,281.879,282.509,84.273,93.409,223.091,77.864,89.045,220.636,84.545,91.636,216.955,0,0,0,59.96,59.99,60.05,19264.092,21643.773,37281.684,17564.318,20548.363,36035.184,19150.773,21643.773,36601.773,55979.184,63835.91,109918.641,23796.818,26365.363,62362.773,21983.727,25118.863,61645.09,23834.592,25836.545,60776.316,69615.141,77320.773,184784.188,13144.909,14504.728,49822.227,13107.137,13938.137,50313.273,10991.863,13371.546,49595.59,37243.91,41814.41,149731.094,0.58,0.82,0.843,0.574,0.818,0.841,0.594,0.838,0.911,0.583,0.825,0.865,0.579,0.83,0.856,0.576,0.828,0.853,0.593,0.847,0.916,0.583,0.835,0.875,0,3739.5,20246.182,0,3626.182,17262.137,0,3663.955,17753.182,0,11029.637,55261.5,1666367.875,1666367.875,1666367.875,1591103,1591103,1591103,1645601.625,1645601.625,1645601.625,4903072.5,4903072.5,4903072.5,1107828.75,1107828.75,1107828.75,1090685.25,1090685.25,1090685.25,1038200,1038200,1038200,3236714,3236714,3236714,2.4,2.4,2.6,2.4,2.5,2.6,2.4,2.5,2.7,6.1,15.4,21.4,5.9,15.5,21.1,5.9,15.5,21.2,99.9,99.9,99.9
30/12/2019,18:43.0,279.078,281.958,282.509,279.015,281.91,282.477,278.826,281.69,282.257,79.773,96,239.591,79.909,91.364,221.455,79.773,94.227,229.091,0,0,0,59.95,59.98,60.03,18055.363,22210.363,40454.59,18130.908,21152.727,37017.273,17942.045,22323.682,42418.773,54128.316,65686.773,119890.641,22474.773,27045.273,66933.273,22512.545,25761,61947.273,22437,26554.227,64024.773,67424.32,79360.5,192905.313,13107.137,14882.454,52201.91,13107.137,14202.546,50086.637,11180.728,13711.5,48575.727,37395,42796.5,150864.281,0.598,0.821,0.839,0.579,0.821,0.846,0.596,0.839,0.913,0.591,0.827,0.866,0.6,0.831,0.85,0.582,0.83,0.86,0.599,0.848,0.919,0.594,0.836,0.876,0,3852.818,20095.092,0,3663.955,19075.227,0,3739.5,17262.137,0,11256.272,56432.453,1671926.5,1671926.5,1671926.5,1596393.875,1596393.875,1596393.875,1651183.625,1651183.625,1651183.625,4919504,4919504,4919504,1111555,1111555,1111555,1094239,1094239,1094239,1041632.063,1041632.063,1041632.063,3247426,3247426,3247426,2.4,2.4,2.5,2.4,2.5,2.6,2.4,2.5,2.6,6.3,15.5,21.3,6.3,15.5,20.6,6.4,15.4,21,99.9,99.9,99.9
30/12/2019,33:43.0,279.833,282.194,282.666,279.801,282.052,282.509,279.896,281.879,282.351,86.182,95.591,236.318,86.182,91.5,217.773,86.591,94.091,221.318,0,0,0,59.97,60,60.05,19868.455,22210.363,41550,19792.908,21190.5,36639.547,19755.137,22248.137,41172.273,59416.5,65649,119361.82,24325.637,27007.5,66140.047,24287.863,25798.773,60927.41,24401.182,26516.455,61947.273,73014.68,79322.727,189014.734,13409.318,14806.909,51522,13371.546,14202.546,49029,11218.5,13749.272,49217.863,37999.363,42758.727,149768.859,0.591,0.822,0.842,0.587,0.822,0.84,0.604,0.838,0.908,0.594,0.827,0.863,0.592,0.832,0.849,0.59,0.831,0.85,0.605,0.847,0.914,0.596,0.837,0.871,0,3815.045,13409.318,0,3626.182,12465,0,3663.955,13598.182,0,11105.182,39472.5,1677481.125,1677481.125,1677481.125,1601700,1601700,1601700,1656754.25,1656754.25,1656754.25,4935935.5,4935935.5,4935935.5,1115264.25,1115264.25,1115264.25,1097794,1097794,1097794,1045076.5,1045076.5,1045076.5,3258134.75,3258134.75,3258134.75,2.3,2.4,2.5,2.3,2.5,2.6,2.4,2.5,2.6,6.2,15.5,20.5,6.3,15.2,19.8,6.3,15.2,20.2,99.9,99.9,99.9
